[[22.0,10.0,8.0,3.0,25.0,10.0,9.0,2.0],-1]
[[15.0,10.0,8.0,4.0,25.0,10.0,9.0,2.0],-1]
[[12.0,10.0,8.0,5.0,25.0,10.0,11.0,2.0],-1]
[[6.0,10.0,9.0,5.0,11.0,10.0,12.0,2.0],-1]
[[0.0,10.0,9.0,5.0,2.0,10.0,12.0,3.0],-1]
[[25.0,7.0,5.0,1.0,25.0,7.0,5.0,1.0],1]
[[25.0,7.0,5.0,1.0,25.0,8.0,5.0,2.0],1]
[[15.0,8.0,6.0,2.0,25.0,6.0,5.0,2.0],1]
[[12.0,7.0,7.0,2.0,11.0,8.0,7.0,2.0],1]
[[6.0,8.0,7.0,3.0,4.0,8.0,8.0,2.0],1]
[[6.0,9.0,7.0,3.0,4.0,10.0,8.0,2.0],1]
[[4.0,10.0,7.0,4.0,1.0,10.0,8.0,3.0],1]
[[4.0,10.0,8.0,4.0,1.0,9.0,8.0,3.0],1]
[[4.0,10.0,9.0,4.0,0.0,10.0,10.0,3.0],1]
[[25.0,7.0,5.0,1.0,25.0,7.0,5.0,1.0],1]
[[25.0,9.0,5.0,2.0,25.0,6.0,5.0,2.0],1]
[[11.0,5.0,5.0,2.0,4.0,5.0,5.0,2.0],1]
[[1.0,7.0,5.0,3.0,0.0,6.0,5.0,3.0],1]
[[25.0,10.0,5.0,0.0,25.0,10.0,5.0,1.0],-1]
[[22.0,9.0,5.0,1.0,25.0,8.0,5.0,1.0],-1]
[[19.0,10.0,5.0,1.0,22.0,9.0,5.0,1.0],-1]
[[16.0,10.0,5.0,1.0,22.0,10.0,6.0,2.0],-1]
[[2.0,10.0,6.0,2.0,19.0,10.0,6.0,2.0],-1]
[[2.0,9.0,6.0,2.0,17.0,10.0,6.0,3.0],-1]
[[0.0,10.0,7.0,2.0,17.0,7.0,6.0,3.0],-1]
[[25.0,6.0,5.0,1.0,25.0,7.0,5.0,1.0],-1]
[[25.0,5.0,5.0,2.0,25.0,5.0,5.0,1.0],-1]
[[25.0,5.0,5.0,2.0,20.0,7.0,5.0,2.0],-1]
[[25.0,6.0,5.0,2.0,20.0,5.0,5.0,2.0],-1]
[[25.0,5.0,5.0,3.0,20.0,5.0,5.0,2.0],-1]
[[19.0,5.0,5.0,3.0,15.0,5.0,5.0,2.0],-1]
[[17.0,7.0,5.0,3.0,15.0,6.0,5.0,3.0],-1]
[[7.0,7.0,6.0,3.0,5.0,6.0,6.0,3.0],-1]
[[7.0,6.0,6.0,3.0,5.0,8.0,6.0,3.0],-1]
[[0.0,7.0,7.0,3.0,2.0,7.0,7.0,3.0],-1]
[[25.0,6.0,5.0,1.0,25.0,6.0,5.0,1.0],-1]
[[19.0,7.0,5.0,2.0,22.0,6.0,5.0,1.0],-1]
[[12.0,5.0,5.0,2.0,13.0,5.0,5.0,2.0],-1]
[[9.0,6.0,6.0,3.0,13.0,6.0,5.0,3.0],-1]
[[4.0,8.0,6.0,4.0,10.0,6.0,5.0,3.0],-1]
[[0.0,9.0,7.0,4.0,8.0,5.0,5.0,3.0],-1]
[[25.0,6.0,5.0,1.0,25.0,6.0,5.0,1.0],1]
[[25.0,10.0,5.0,2.0,25.0,10.0,5.0,2.0],1]
[[25.0,10.0,6.0,3.0,25.0,10.0,5.0,3.0],1]
[[19.0,10.0,7.0,3.0,22.0,9.0,5.0,3.0],1]
[[16.0,10.0,9.0,4.0,22.0,9.0,6.0,3.0],1]
[[16.0,10.0,11.0,4.0,15.0,10.0,7.0,4.0],1]
[[9.0,10.0,12.0,5.0,15.0,10.0,9.0,4.0],1]
[[9.0,10.0,12.0,5.0,15.0,10.0,10.0,5.0],1]
[[3.0,10.0,12.0,5.0,1.0,10.0,10.0,5.0],1]
[[3.0,10.0,12.0,5.0,0.0,10.0,11.0,5.0],1]
[[25.0,10.0,5.0,0.0,25.0,7.0,5.0,1.0],0]
[[22.0,10.0,5.0,1.0,22.0,8.0,5.0,2.0],0]
[[22.0,6.0,5.0,1.0,22.0,6.0,5.0,2.0],0]
[[22.0,5.0,5.0,2.0,22.0,6.0,5.0,2.0],0]
[[15.0,6.0,5.0,3.0,19.0,5.0,5.0,2.0],0]
[[15.0,5.0,5.0,4.0,12.0,7.0,6.0,2.0],0]
[[1.0,6.0,5.0,5.0,2.0,7.0,6.0,3.0],0]
[[1.0,5.0,5.0,5.0,2.0,6.0,6.0,3.0],0]
[[0.0,6.0,5.0,5.0,0.0,6.0,6.0,4.0],0]
[[25.0,7.0,5.0,1.0,25.0,7.0,5.0,1.0],-1]
[[25.0,7.0,5.0,1.0,25.0,9.0,5.0,1.0],-1]
[[19.0,10.0,5.0,2.0,25.0,9.0,5.0,1.0],-1]
[[19.0,6.0,5.0,2.0,20.0,8.0,5.0,2.0],-1]
[[12.0,5.0,5.0,3.0,20.0,6.0,5.0,2.0],-1]
[[5.0,5.0,5.0,3.0,14.0,5.0,5.0,3.0],-1]
[[5.0,6.0,5.0,4.0,14.0,7.0,5.0,3.0],-1]
[[0.0,7.0,5.0,4.0,7.0,5.0,5.0,3.0],-1]
[[25.0,7.0,5.0,1.0,25.0,7.0,5.0,1.0],-1]
[[25.0,5.0,5.0,1.0,25.0,8.0,6.0,2.0],-1]
[[16.0,6.0,5.0,2.0,22.0,7.0,6.0,2.0],-1]
[[14.0,7.0,6.0,2.0,22.0,6.0,6.0,2.0],-1]
[[0.0,6.0,6.0,2.0,5.0,6.0,6.0,2.0],-1]
[[22.0,10.0,5.0,1.0,25.0,9.0,5.0,1.0],0]
[[19.0,9.0,5.0,2.0,25.0,10.0,5.0,2.0],0]
[[10.0,8.0,5.0,3.0,18.0,8.0,5.0,2.0],0]
[[8.0,10.0,5.0,3.0,18.0,9.0,5.0,3.0],0]
[[8.0,8.0,6.0,3.0,18.0,5.0,5.0,3.0],0]
[[3.0,8.0,6.0,4.0,11.0,5.0,5.0,3.0],0]
[[0.0,7.0,7.0,4.0,0.0,5.0,5.0,3.0],0]
[[25.0,6.0,5.0,1.0,25.0,6.0,5.0,1.0],1]
[[22.0,7.0,6.0,2.0,25.0,6.0,5.0,1.0],1]
[[22.0,9.0,7.0,3.0,25.0,5.0,5.0,2.0],1]
[[9.0,9.0,7.0,3.0,8.0,5.0,5.0,2.0],1]
[[3.0,7.0,7.0,3.0,0.0,5.0,5.0,2.0],1]
[[25.0,10.0,5.0,0.0,25.0,10.0,5.0,0.0],0]
[[25.0,9.0,5.0,1.0,25.0,10.0,5.0,1.0],0]
[[25.0,7.0,5.0,1.0,22.0,10.0,5.0,2.0],0]
[[19.0,5.0,5.0,1.0,19.0,6.0,5.0,2.0],0]
[[12.0,5.0,5.0,1.0,13.0,6.0,6.0,2.0],0]
[[6.0,6.0,5.0,2.0,10.0,6.0,6.0,3.0],0]
[[1.0,5.0,5.0,2.0,3.0,7.0,6.0,3.0],0]
[[0.0,5.0,5.0,2.0,0.0,8.0,6.0,3.0],0]
[[19.0,10.0,5.0,0.0,25.0,8.0,5.0,1.0],-1]
[[16.0,9.0,5.0,1.0,25.0,10.0,5.0,2.0],-1]
[[16.0,7.0,5.0,1.0,25.0,9.0,5.0,3.0],-1]
[[3.0,8.0,5.0,2.0,22.0,5.0,5.0,3.0],-1]
[[0.0,6.0,5.0,2.0,5.0,6.0,5.0,4.0],-1]
[[25.0,7.0,5.0,1.0,25.0,10.0,5.0,0.0],-1]
[[22.0,6.0,5.0,2.0,19.0,10.0,5.0,1.0],-1]
[[19.0,8.0,7.0,2.0,19.0,8.0,5.0,1.0],-1]
[[16.0,9.0,7.0,3.0,19.0,6.0,5.0,1.0],-1]
[[16.0,10.0,7.0,4.0,19.0,5.0,5.0,2.0],-1]
[[16.0,8.0,7.0,4.0,12.0,10.0,5.0,3.0],-1]
[[0.0,10.0,9.0,4.0,9.0,8.0,5.0,3.0],-1]
[[25.0,6.0,5.0,1.0,25.0,7.0,5.0,1.0],-1]
[[18.0,7.0,5.0,2.0,22.0,6.0,5.0,2.0],-1]
[[18.0,5.0,5.0,2.0,22.0,8.0,5.0,3.0],-1]
[[18.0,6.0,5.0,3.0,22.0,6.0,6.0,3.0],-1]
[[18.0,5.0,5.0,4.0,22.0,6.0,6.0,4.0],-1]
[[12.0,6.0,5.0,5.0,19.0,6.0,6.0,5.0],-1]
[[12.0,5.0,5.0,5.0,19.0,7.0,6.0,5.0],-1]
[[2.0,5.0,5.0,5.0,14.0,6.0,6.0,5.0],-1]
[[2.0,5.0,5.0,5.0,8.0,8.0,7.0,6.0],-1]
[[2.0,6.0,5.0,6.0,5.0,10.0,8.0,7.0],-1]
[[0.0,5.0,5.0,7.0,5.0,9.0,8.0,7.0],-1]
[[25.0,7.0,5.0,1.0,25.0,10.0,5.0,0.0],-1]
[[25.0,8.0,5.0,2.0,22.0,9.0,5.0,1.0],-1]
[[25.0,6.0,5.0,2.0,22.0,8.0,5.0,2.0],-1]
[[8.0,8.0,5.0,3.0,15.0,6.0,5.0,2.0],-1]
[[1.0,9.0,6.0,4.0,8.0,8.0,5.0,3.0],-1]
[[0.0,6.0,6.0,4.0,1.0,6.0,5.0,3.0],-1]
[[22.0,9.0,5.0,1.0,25.0,6.0,5.0,1.0],1]
[[22.0,10.0,5.0,2.0,25.0,5.0,5.0,1.0],1]
[[16.0,8.0,5.0,2.0,15.0,5.0,5.0,1.0],1]
[[13.0,6.0,5.0,2.0,0.0,8.0,6.0,2.0],1]
[[25.0,8.0,5.0,1.0,25.0,7.0,5.0,1.0],-1]
[[22.0,10.0,6.0,2.0,22.0,10.0,6.0,2.0],-1]
[[15.0,10.0,6.0,3.0,22.0,7.0,6.0,2.0],-1]
[[15.0,7.0,6.0,3.0,22.0,8.0,7.0,2.0],-1]
[[5.0,10.0,6.0,3.0,19.0,10.0,8.0,2.0],-1]
[[5.0,10.0,7.0,4.0,19.0,9.0,8.0,2.0],-1]
[[0.0,10.0,7.0,5.0,16.0,10.0,8.0,3.0],-1]
[[25.0,6.0,5.0,1.0,25.0,7.0,5.0,1.0],-1]
[[22.0,10.0,5.0,2.0,25.0,8.0,5.0,2.0],-1]
[[15.0,6.0,5.0,2.0,11.0,8.0,6.0,2.0],-1]
[[15.0,5.0,5.0,2.0,11.0,7.0,6.0,2.0],-1]
[[0.0,7.0,6.0,2.0,5.0,6.0,6.0,2.0],-1]
[[25.0,6.0,5.0,1.0,22.0,8.0,5.0,1.0],-1]
[[25.0,5.0,5.0,2.0,22.0,9.0,5.0,1.0],-1]
[[25.0,5.0,5.0,2.0,22.0,7.0,5.0,1.0],-1]
[[19.0,5.0,5.0,2.0,16.0,6.0,5.0,2.0],-1]
[[16.0,5.0,5.0,2.0,11.0,7.0,5.0,3.0],-1]
[[2.0,8.0,7.0,3.0,11.0,6.0,5.0,4.0],-1]
[[0.0,10.0,9.0,3.0,8.0,8.0,5.0,4.0],-1]
[[25.0,6.0,5.0,1.0,25.0,7.0,5.0,1.0],0]
[[22.0,7.0,5.0,2.0,22.0,8.0,5.0,2.0],0]
[[20.0,7.0,5.0,2.0,16.0,9.0,5.0,3.0],0]
[[11.0,8.0,5.0,3.0,13.0,7.0,5.0,3.0],0]
[[11.0,6.0,5.0,3.0,4.0,9.0,5.0,4.0],0]
[[0.0,5.0,5.0,4.0,0.0,5.0,5.0,4.0],0]
[[25.0,10.0,5.0,0.0,25.0,10.0,5.0,0.0],1]
[[25.0,10.0,5.0,1.0,25.0,10.0,5.0,1.0],1]
[[25.0,10.0,6.0,2.0,25.0,10.0,5.0,2.0],1]
[[25.0,9.0,7.0,2.0,25.0,10.0,5.0,2.0],1]
[[22.0,10.0,9.0,2.0,25.0,8.0,5.0,2.0],1]
[[22.0,10.0,9.0,2.0,25.0,9.0,6.0,2.0],1]
[[22.0,10.0,10.0,2.0,25.0,10.0,6.0,3.0],1]
[[22.0,10.0,10.0,2.0,25.0,10.0,7.0,4.0],1]
[[22.0,10.0,10.0,2.0,18.0,10.0,8.0,4.0],1]
[[20.0,10.0,10.0,2.0,8.0,10.0,8.0,5.0],1]
[[17.0,10.0,10.0,2.0,0.0,10.0,9.0,5.0],1]
[[25.0,9.0,5.0,1.0,22.0,10.0,5.0,1.0],1]
[[25.0,7.0,5.0,1.0,19.0,9.0,5.0,2.0],1]
[[23.0,5.0,5.0,1.0,16.0,9.0,5.0,2.0],1]
[[14.0,5.0,5.0,1.0,10.0,7.0,5.0,2.0],1]
[[5.0,5.0,5.0,1.0,4.0,5.0,5.0,2.0],1]
[[5.0,6.0,6.0,2.0,4.0,6.0,5.0,3.0],1]
[[2.0,9.0,6.0,2.0,0.0,10.0,5.0,3.0],1]
[[22.0,10.0,5.0,1.0,25.0,6.0,5.0,1.0],-1]
[[22.0,10.0,5.0,2.0,25.0,5.0,5.0,2.0],-1]
[[20.0,6.0,5.0,2.0,11.0,6.0,5.0,3.0],-1]
[[20.0,5.0,5.0,3.0,11.0,10.0,5.0,3.0],-1]
[[7.0,7.0,5.0,4.0,11.0,6.0,5.0,3.0],-1]
[[1.0,8.0,5.0,4.0,8.0,5.0,5.0,4.0],-1]
[[1.0,6.0,6.0,4.0,2.0,6.0,6.0,5.0],-1]
[[0.0,10.0,7.0,5.0,2.0,6.0,6.0,5.0],-1]
[[25.0,7.0,5.0,1.0,25.0,7.0,5.0,1.0],0]
[[25.0,6.0,5.0,2.0,25.0,9.0,5.0,2.0],0]
[[25.0,5.0,5.0,2.0,25.0,7.0,6.0,2.0],0]
[[19.0,6.0,5.0,3.0,23.0,8.0,6.0,2.0],0]
[[16.0,6.0,5.0,3.0,10.0,10.0,7.0,3.0],0]
[[14.0,5.0,5.0,4.0,3.0,10.0,7.0,3.0],0]
[[7.0,7.0,5.0,5.0,3.0,8.0,7.0,3.0],0]
[[5.0,7.0,6.0,5.0,3.0,8.0,7.0,3.0],0]
[[0.0,9.0,7.0,6.0,0.0,9.0,7.0,4.0],0]
[[25.0,10.0,5.0,0.0,25.0,7.0,5.0,1.0],-1]
[[22.0,10.0,5.0,1.0,25.0,7.0,5.0,1.0],-1]
[[22.0,10.0,5.0,1.0,22.0,8.0,6.0,2.0],-1]
[[21.0,9.0,5.0,1.0,22.0,7.0,6.0,2.0],-1]
[[21.0,8.0,5.0,2.0,22.0,8.0,7.0,2.0],-1]
[[21.0,6.0,5.0,2.0,22.0,10.0,8.0,3.0],-1]
[[12.0,5.0,5.0,3.0,15.0,10.0,8.0,3.0],-1]
[[0.0,5.0,5.0,3.0,9.0,9.0,8.0,3.0],-1]
[[25.0,7.0,5.0,1.0,25.0,6.0,5.0,1.0],0]
[[19.0,8.0,6.0,2.0,18.0,6.0,5.0,1.0],0]
[[19.0,7.0,6.0,2.0,18.0,5.0,5.0,1.0],0]
[[13.0,10.0,6.0,2.0,9.0,8.0,5.0,2.0],0]
[[10.0,10.0,6.0,3.0,2.0,8.0,6.0,2.0],0]
[[3.0,10.0,6.0,4.0,2.0,7.0,7.0,2.0],0]
[[3.0,7.0,6.0,4.0,2.0,9.0,7.0,2.0],0]
[[3.0,6.0,6.0,4.0,2.0,9.0,7.0,2.0],0]
[[0.0,6.0,6.0,4.0,0.0,7.0,7.0,2.0],0]
[[25.0,7.0,5.0,1.0,25.0,8.0,5.0,1.0],0]
[[18.0,8.0,6.0,2.0,25.0,9.0,6.0,2.0],0]
[[11.0,10.0,6.0,2.0,22.0,9.0,6.0,2.0],0]
[[11.0,9.0,6.0,2.0,22.0,6.0,6.0,2.0],0]
[[4.0,9.0,6.0,3.0,8.0,9.0,6.0,3.0],0]
[[4.0,8.0,7.0,3.0,8.0,9.0,6.0,4.0],0]
[[1.0,8.0,7.0,3.0,6.0,8.0,6.0,4.0],0]
[[1.0,8.0,7.0,3.0,3.0,7.0,7.0,4.0],0]
[[0.0,10.0,7.0,4.0,0.0,10.0,8.0,4.0],0]
[[25.0,6.0,5.0,1.0,22.0,10.0,5.0,0.0],1]
[[22.0,9.0,5.0,2.0,19.0,10.0,5.0,1.0],1]
[[22.0,5.0,5.0,2.0,13.0,10.0,5.0,1.0],1]
[[12.0,8.0,5.0,3.0,7.0,10.0,5.0,2.0],1]
[[10.0,10.0,5.0,4.0,7.0,8.0,5.0,2.0],1]
[[8.0,8.0,6.0,4.0,7.0,6.0,5.0,2.0],1]
[[6.0,7.0,6.0,4.0,0.0,7.0,5.0,3.0],1]
[[22.0,10.0,5.0,0.0,25.0,6.0,5.0,1.0],0]
[[19.0,9.0,5.0,1.0,25.0,9.0,5.0,2.0],0]
[[19.0,7.0,5.0,1.0,25.0,5.0,5.0,2.0],0]
[[19.0,8.0,5.0,2.0,25.0,5.0,5.0,2.0],0]
[[6.0,6.0,5.0,2.0,8.0,5.0,5.0,2.0],0]
[[3.0,9.0,5.0,2.0,8.0,6.0,5.0,3.0],0]
[[0.0,5.0,5.0,2.0,0.0,7.0,5.0,4.0],0]
[[25.0,7.0,5.0,1.0,25.0,7.0,5.0,1.0],1]
[[25.0,8.0,6.0,2.0,25.0,8.0,5.0,2.0],1]
[[25.0,8.0,6.0,3.0,25.0,6.0,6.0,2.0],1]
[[18.0,7.0,7.0,3.0,18.0,6.0,6.0,3.0],1]
[[11.0,10.0,7.0,3.0,18.0,6.0,6.0,4.0],1]
[[11.0,10.0,8.0,3.0,12.0,8.0,7.0,5.0],1]
[[6.0,9.0,8.0,3.0,0.0,10.0,7.0,5.0],1]
[[22.0,9.0,5.0,1.0,25.0,6.0,5.0,1.0],0]
[[22.0,10.0,5.0,1.0,25.0,5.0,5.0,1.0],0]
[[16.0,9.0,5.0,2.0,18.0,5.0,5.0,1.0],0]
[[10.0,5.0,5.0,2.0,5.0,5.0,5.0,1.0],0]
[[10.0,6.0,5.0,3.0,5.0,7.0,5.0,2.0],0]
[[0.0,5.0,5.0,4.0,0.0,5.0,5.0,2.0],0]
[[25.0,10.0,5.0,0.0,25.0,10.0,5.0,0.0],0]
[[22.0,10.0,5.0,0.0,25.0,10.0,5.0,1.0],0]
[[19.0,9.0,5.0,1.0,25.0,10.0,5.0,2.0],0]
[[13.0,10.0,6.0,2.0,25.0,6.0,5.0,2.0],0]
[[13.0,9.0,7.0,2.0,19.0,7.0,6.0,2.0],0]
[[13.0,7.0,7.0,2.0,13.0,8.0,7.0,2.0],0]
[[6.0,8.0,7.0,3.0,6.0,8.0,8.0,2.0],0]
[[0.0,9.0,7.0,3.0,0.0,10.0,8.0,3.0],0]
[[25.0,6.0,5.0,1.0,25.0,7.0,5.0,1.0],-1]
[[25.0,5.0,5.0,2.0,18.0,8.0,6.0,2.0],-1]
[[18.0,6.0,5.0,3.0,15.0,10.0,7.0,3.0],-1]
[[13.0,5.0,5.0,3.0,15.0,8.0,7.0,3.0],-1]
[[0.0,6.0,6.0,4.0,8.0,9.0,7.0,4.0],-1]
[[25.0,6.0,5.0,1.0,22.0,10.0,5.0,0.0],1]
[[25.0,7.0,5.0,2.0,19.0,9.0,5.0,1.0],1]
[[25.0,8.0,5.0,2.0,19.0,7.0,5.0,1.0],1]
[[25.0,6.0,6.0,2.0,19.0,6.0,5.0,2.0],1]
[[25.0,8.0,7.0,2.0,19.0,5.0,5.0,2.0],1]
[[18.0,8.0,7.0,2.0,2.0,7.0,5.0,2.0],1]
[[18.0,8.0,7.0,2.0,0.0,7.0,6.0,2.0],1]
[[19.0,8.0,5.0,1.0,19.0,8.0,5.0,1.0],1]
[[19.0,7.0,5.0,1.0,19.0,9.0,6.0,2.0],1]
[[18.0,6.0,5.0,2.0,19.0,8.0,6.0,2.0],1]
[[8.0,6.0,6.0,2.0,9.0,9.0,7.0,2.0],1]
[[3.0,6.0,6.0,2.0,9.0,7.0,7.0,2.0],1]
[[3.0,8.0,6.0,3.0,0.0,10.0,8.0,3.0],1]
[[25.0,6.0,5.0,1.0,25.0,7.0,5.0,1.0],-1]
[[22.0,6.0,5.0,1.0,19.0,10.0,6.0,2.0],-1]
[[8.0,7.0,6.0,2.0,19.0,7.0,6.0,2.0],-1]
[[0.0,10.0,6.0,3.0,19.0,6.0,6.0,2.0],-1]
[[25.0,6.0,5.0,1.0,25.0,7.0,5.0,1.0],-1]
[[25.0,6.0,5.0,1.0,25.0,5.0,5.0,1.0],-1]
[[19.0,5.0,5.0,2.0,19.0,5.0,5.0,1.0],-1]
[[19.0,6.0,5.0,2.0,19.0,5.0,5.0,1.0],-1]
[[19.0,5.0,5.0,3.0,19.0,8.0,6.0,2.0],-1]
[[10.0,5.0,5.0,3.0,13.0,7.0,6.0,2.0],-1]
[[3.0,6.0,5.0,4.0,10.0,7.0,6.0,3.0],-1]
[[0.0,8.0,6.0,4.0,7.0,6.0,6.0,3.0],-1]
[[25.0,10.0,5.0,0.0,25.0,7.0,5.0,1.0],0]
[[22.0,10.0,5.0,1.0,22.0,10.0,5.0,2.0],0]
[[22.0,8.0,5.0,1.0,22.0,6.0,5.0,2.0],0]
[[16.0,9.0,5.0,1.0,19.0,5.0,5.0,3.0],0]
[[9.0,8.0,5.0,2.0,12.0,5.0,5.0,3.0],0]
[[3.0,7.0,5.0,2.0,5.0,5.0,5.0,3.0],0]
[[0.0,6.0,5.0,3.0,0.0,5.0,5.0,3.0],0]
[[25.0,10.0,5.0,0.0,25.0,10.0,5.0,0.0],-1]
[[25.0,10.0,5.0,1.0,25.0,9.0,5.0,1.0],-1]
[[25.0,10.0,5.0,2.0,22.0,10.0,6.0,2.0],-1]
[[4.0,10.0,6.0,2.0,12.0,7.0,6.0,2.0],-1]
[[0.0,10.0,6.0,2.0,9.0,7.0,6.0,2.0],-1]
[[25.0,10.0,5.0,1.0,25.0,7.0,5.0,1.0],1]
[[25.0,10.0,5.0,2.0,25.0,6.0,5.0,2.0],1]
[[25.0,8.0,6.0,2.0,18.0,9.0,7.0,3.0],1]
[[25.0,8.0,6.0,2.0,18.0,7.0,7.0,3.0],1]
[[19.0,8.0,6.0,2.0,11.0,8.0,7.0,4.0],1]
[[19.0,10.0,7.0,2.0,11.0,10.0,8.0,4.0],1]
[[16.0,10.0,9.0,2.0,4.0,10.0,9.0,4.0],1]
[[16.0,10.0,9.0,2.0,4.0,10.0,9.0,4.0],1]
[[16.0,10.0,10.0,3.0,4.0,10.0,10.0,5.0],1]
[[6.0,10.0,11.0,3.0,0.0,10.0,11.0,5.0],1]
[[25.0,10.0,5.0,0.0,25.0,7.0,5.0,1.0],-1]
[[22.0,10.0,5.0,1.0,25.0,8.0,5.0,2.0],-1]
[[22.0,8.0,5.0,1.0,25.0,10.0,5.0,3.0],-1]
[[22.0,6.0,5.0,1.0,25.0,8.0,5.0,3.0],-1]
[[21.0,5.0,5.0,2.0,25.0,6.0,5.0,3.0],-1]
[[18.0,5.0,5.0,2.0,22.0,6.0,5.0,3.0],-1]
[[18.0,6.0,5.0,2.0,19.0,9.0,7.0,3.0],-1]
[[12.0,5.0,5.0,2.0,12.0,9.0,8.0,3.0],-1]
[[0.0,8.0,5.0,3.0,6.0,10.0,8.0,3.0],-1]
[[19.0,8.0,5.0,1.0,19.0,8.0,5.0,1.0],-1]
[[19.0,9.0,5.0,2.0,19.0,7.0,5.0,2.0],-1]
[[19.0,5.0,5.0,2.0,19.0,8.0,6.0,3.0],-1]
[[19.0,7.0,5.0,3.0,12.0,10.0,6.0,3.0],-1]
[[12.0,8.0,5.0,4.0,12.0,7.0,6.0,3.0],-1]
[[12.0,8.0,7.0,4.0,12.0,7.0,6.0,4.0],-1]
[[12.0,8.0,7.0,4.0,12.0,9.0,7.0,4.0],-1]
[[0.0,8.0,7.0,4.0,2.0,7.0,7.0,4.0],-1]
[[25.0,10.0,5.0,1.0,25.0,7.0,5.0,1.0],0]
[[11.0,10.0,5.0,2.0,19.0,6.0,5.0,2.0],0]
[[11.0,9.0,5.0,3.0,19.0,5.0,5.0,3.0],0]
[[1.0,7.0,5.0,3.0,2.0,6.0,5.0,3.0],0]
[[0.0,7.0,6.0,3.0,0.0,7.0,5.0,4.0],0]
[[25.0,7.0,5.0,1.0,25.0,6.0,5.0,1.0],-1]
[[25.0,9.0,5.0,1.0,25.0,9.0,5.0,2.0],-1]
[[25.0,8.0,5.0,2.0,25.0,10.0,6.0,3.0],-1]
[[19.0,9.0,6.0,3.0,25.0,9.0,7.0,3.0],-1]
[[12.0,10.0,7.0,3.0,25.0,10.0,8.0,4.0],-1]
[[12.0,10.0,7.0,3.0,25.0,10.0,8.0,5.0],-1]
[[12.0,10.0,8.0,3.0,25.0,10.0,8.0,6.0],-1]
[[3.0,10.0,8.0,3.0,18.0,10.0,8.0,6.0],-1]
[[0.0,10.0,9.0,4.0,11.0,10.0,8.0,6.0],-1]
[[22.0,10.0,5.0,0.0,25.0,9.0,5.0,1.0],-1]
[[19.0,9.0,5.0,1.0,25.0,9.0,5.0,1.0],-1]
[[19.0,10.0,5.0,2.0,25.0,10.0,6.0,2.0],-1]
[[19.0,10.0,5.0,2.0,25.0,10.0,6.0,3.0],-1]
[[9.0,10.0,5.0,3.0,15.0,10.0,7.0,3.0],-1]
[[2.0,6.0,5.0,3.0,1.0,10.0,7.0,4.0],-1]
[[0.0,8.0,5.0,4.0,1.0,10.0,8.0,4.0],-1]
[[25.0,7.0,5.0,1.0,25.0,6.0,5.0,1.0],-1]
[[25.0,5.0,5.0,1.0,25.0,7.0,5.0,2.0],-1]
[[16.0,6.0,5.0,2.0,22.0,5.0,5.0,2.0],-1]
[[13.0,7.0,5.0,3.0,12.0,8.0,6.0,3.0],-1]
[[13.0,6.0,5.0,4.0,12.0,9.0,7.0,3.0],-1]
[[11.0,7.0,6.0,4.0,12.0,9.0,7.0,3.0],-1]
[[5.0,8.0,7.0,4.0,12.0,7.0,7.0,3.0],-1]
[[2.0,8.0,7.0,4.0,5.0,7.0,7.0,3.0],-1]
[[0.0,10.0,8.0,4.0,5.0,8.0,7.0,4.0],-1]
